Price,Bedrooms,Bathrooms,Area,Location
"EGP 1,050,000",3,1,125 SQM,"Miami, Alexandria•"
"EGP 2,200,000",3,2,169 SQM,"Laurent, Alexandria•"
"EGP 4,370,000",3,3,182 SQM,"Saba Pasha, Alexandria•"
"EGP 1,250,000",3,1,130 SQM,"Gianaclis, Alexandria•"
"EGP 1,750,000",3,2,175 SQM,"Smoha, Alexandria•"
"EGP 3,750,000",3,2,150 SQM,"Raml Station, Alexandria•"
"EGP 1,480,000",4,1,130 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 220,000Negotiable",2,1,80 SQM,"Nakheel, Alexandria•"
"EGP 650,000",2,1,130 SQM,"Bolkly, Alexandria•"
"EGP 2,500,000",3,2,155 SQM,"Sporting, Alexandria•"
"EGP 3,000,000",2,2,140 SQM,"Stanley, Alexandria•"
"EGP 450,000Negotiable",3,1,140 SQM,"Nakheel, Alexandria•"
"EGP 220,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 2,100,000",3,2,170 SQM,"Bolkly, Alexandria•"
"EGP 310,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 420,000",2,2,130 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 900,000Negotiable",4,2,300 SQM,"Nakheel, Alexandria•"
"EGP 880,000Negotiable",5,3,400 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 490,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 330,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 265,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,180 SQM,"Nakheel, Alexandria•"
"EGP 345,000Negotiable",3,2,"350,000 SQM","Nakheel, Alexandria•"
"EGP 440,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",3,2,"220,000 SQM","Nakheel, Alexandria•"
"EGP 470,000Negotiable",2,2,280 SQM,"Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 150,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,180 SQM,"Nakheel, Alexandria•"
"EGP 230,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 185,000Negotiable",2,2,85 SQM,"Nakheel, Alexandria•"
"EGP 480,000",3,1,85 SQM,"Victoria, Alexandria•"
"EGP 1,350,000",2,1,110 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 550,000Negotiable",3,1,150 SQM,"Nakheel, Alexandria•"
"EGP 2,100,000",3,2,175 SQM,"Fleming, Alexandria•"
"EGP 390,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 2,500,000",2,1,100 SQM,"Glim, Alexandria•"
"EGP 550,000",3,1,140 SQM,"Agami, Alexandria•"
"EGP 350,000Negotiable",3,2,250 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 300,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,180 SQM,"Nakheel, Alexandria•"
"EGP 12,000,000",3,4,400 SQM,"Saba Pasha, Alexandria•"
"EGP 1,250,000",2,2,140 SQM,"Sidi Beshr, Alexandria•"
"EGP 4,500,000Negotiable",3,3,310 SQM,"Saba Pasha, Alexandria•"
"EGP 315,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 470,000Negotiable",3,2,250 SQM,"Nakheel, Alexandria•"
"EGP 1,650,000Negotiable",1,1,100 SQM,"Roushdy, Alexandria•"
"EGP 3,200,000",1,1,10 SQM,"Sidi Gaber, Alexandria•"
"EGP 350,000",2,1,85 SQM,"Sidi Beshr, Alexandria•"
"EGP 490,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 340,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 360,000Negotiable",2,2,240 SQM,"Nakheel, Alexandria•"
"EGP 550,000",2,1,100 SQM,"Miami, Alexandria•"
"EGP 175,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 670,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,170 SQM,"Nakheel, Alexandria•"
"EGP 660,000",3,1,120 SQM,"Agami, Alexandria•"
"EGP 450,000Negotiable",3,2,110 SQM,"Abu Talat, Alexandria•"
"EGP 675,000Negotiable",3,1,100 SQM,"Smoha, Alexandria•"
"EGP 1,500,000",3,2,150 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,500,000Negotiable",3,2,100 SQM,"Stanley, Alexandria•"
"EGP 170,000",2,1,70 SQM,"Moharam Bik, Alexandria•"
"EGP 6,000,000",3,2,180 SQM,"Stanley, Alexandria•"
"EGP 1,200,000Negotiable",2,1,135 SQM,"Miami, Alexandria•"
"EGP 850,000",2,1,115 SQM,"Seyouf, Alexandria•"
"EGP 2,500,000",3,2,220 SQM,"Roushdy, Alexandria•"
"EGP 2,800,000",3,2,"300,133 SQM","Laurent, Alexandria•"
"EGP 3,500,000",3,2,219 SQM,"Kafr Abdo, Alexandria•"
"EGP 1,500,000",3,1,130 SQM,"Miami, Alexandria•"
"EGP 1,770,000",3,2,160 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 2,500,000",3,2,186 SQM,"Smoha, Alexandria•"
"EGP 2,500,000",3,2,220 SQM,"Roushdy, Alexandria•"
"EGP 1,900,000",4,3,190 SQM,"Bolkly, Alexandria•"
"EGP 550,000",3,1,100 SQM,"Agami, Alexandria•"
"EGP 260,000Negotiable",2,1,80 SQM,"Agami, Alexandria•"
"EGP 2,300,000Negotiable",3,2,155 SQM,"Sporting, Alexandria•"
"EGP 400,000Negotiable",2,1,60 SQM,"Moharam Bik, Alexandria•"
"EGP 750,000Negotiable",2,1,110 SQM,"Seyouf, Alexandria•"
"EGP 1,700,000Negotiable",2,2,148 SQM,"Smoha, Alexandria•"
"EGP 1,600,000",2,1,102 SQM,"Smoha, Alexandria•"
"EGP 6,250,000",3,3,300 SQM,"Glim, Alexandria•"
"EGP 1,400,000",2,1,106 SQM,"Kafr Abdo, Alexandria•"
"EGP 1,350,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 370,000",2,1,90 SQM,"Al Hadrah, Alexandria•"
"EGP 1,700,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 2,400,000Negotiable",3,2,245 SQM,"Smoha, Alexandria•"
"EGP 265,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 330,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 1,250,000Negotiable",3,1,100 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,850,000",3,2,145 SQM,"Gianaclis, Alexandria•"
"EGP 4,500,000",4,3,260 SQM,"Kafr Abdo, Alexandria•"
"EGP 270,000",2,1,100 SQM,"Agami, Alexandria•"
"EGP 4,024,000",3,3,202 SQM,"Smoha, Alexandria•"
"EGP 440,000Negotiable",3,1,135 SQM,"Nakheel, Alexandria•"
"EGP 490,000",2,1,85 SQM,"Moharam Bik, Alexandria•"
"EGP 240,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 480,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 1,450,000",3,2,140 SQM,"Cleopatra, Alexandria•"
"EGP 3,500,000Negotiable",4,2,250 SQM,"Glim, Alexandria•"
"EGP 2,050,000",3,2,185 SQM,"Miami, Alexandria•"
"EGP 385,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 560,000Negotiable",2,1,75 SQM,"Cleopatra, Alexandria•"
"EGP 325,000",2,1,60 SQM,"Miami, Alexandria•"
"EGP 310,000Negotiable",2,1,95 SQM,"Nakheel, Alexandria•"
"EGP 140,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 325,000Negotiable",5,2,230 SQM,"Nakheel, Alexandria•"
"EGP 325,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 880,000Negotiable",5,2,300 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 270,000Negotiable",2,1,125 SQM,"Nakheel, Alexandria•"
"EGP 670,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 250,000",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 390,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 255,000Negotiable",2,1,115 SQM,"Nakheel, Alexandria•"
"EGP 470,000Negotiable",3,2,300 SQM,"Nakheel, Alexandria•"
"EGP 375,000",2,1,65 SQM,"Mandara, Alexandria•"
"EGP 3,650,000",3,3,225 SQM,"Smoha, Alexandria•"
"EGP 390,000",2,1,65 SQM,"Miami, Alexandria•"
"EGP 950,000",3,1,150 SQM,"Montazah, Alexandria•"
"EGP 740,000",3,1,115 SQM,"Sidi Beshr, Alexandria•"
"EGP 475,000Negotiable",2,2,125 SQM,"Nakheel, Alexandria•"
"EGP 465,000Negotiable",2,2,250 SQM,"Nakheel, Alexandria•"
"EGP 250,000",2,1,70 SQM,"Sidi Beshr, Alexandria•"
"EGP 135,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 700,000Negotiable",3,1,140 SQM,"Seyouf, Alexandria•"
"EGP 5,500,000Negotiable",3,3,220 SQM,"Laurent, Alexandria•"
"EGP 2,300,000",3,2,160 SQM,"Mandara, Alexandria•"
"EGP 265,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 1,300,000Negotiable",6,2,100 SQM,"Amreya, Alexandria•"
"EGP 220,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 300,000",2,1,65 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,600,000",3,2,125 SQM,"Roushdy, Alexandria•"
"EGP 1,850,000",3,3,218 SQM,"Moharam Bik, Alexandria•"
"EGP 380,000Negotiable",3,2,120 SQM,"Nakheel, Alexandria•"
"EGP 400,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 485,000Negotiable",2,2,125 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 5,500,000",2,2,290 SQM,"Miami, Alexandria•"
"EGP 185,000Negotiable",1,1,65 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 360,000Negotiable",2,2,162 SQM,"Nakheel, Alexandria•"
"EGP 460,000Negotiable",3,2,130 SQM,"Nakheel, Alexandria•"
"EGP 480,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 570,000Negotiable",2,1,100 SQM,"Smoha, Alexandria•"
"EGP 530,000Negotiable",3,1,70 SQM,"Sidi Beshr, Alexandria•"
"EGP 350,000Negotiable",2,1,100 SQM,"Amreya, Alexandria•"
"EGP 290,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 3,000,000Negotiable",3,2,150 SQM,"Kafr Abdo, Alexandria•"
"EGP 850,000",1,1,135 SQM,"Agami, Alexandria•"
"EGP 300,000Negotiable",2,1,100 SQM,"Agami, Alexandria•"
"EGP 350,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 460,000Negotiable",2,2,250 SQM,"Nakheel, Alexandria•"
"EGP 450,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 420,000Negotiable",3,2,120 SQM,"Abu Qir, Alexandria•"
"EGP 2,750,000Negotiable",3,1,175 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,300,000",3,1,100 SQM,"Smoha, Alexandria•"
"EGP 600,000",2,1,80 SQM,"Mandara, Alexandria•"
"EGP 420,000",2,1,140 SQM,"Nakheel, Alexandria•"
"EGP 1,000,000Negotiable",2,1,140 SQM,"Miami, Alexandria•"
"EGP 620,000Negotiable",2,2,150 SQM,"Nakheel, Alexandria•"
"EGP 1,000,000Negotiable",2,1,90 SQM,"Smoha, Alexandria•"
"EGP 1,300,000Negotiable",3,2,146 SQM,"Mandara, Alexandria•"
"EGP 1,680,000",2,5,240 SQM,"Miami, Alexandria•"
"EGP 150,000Negotiable",3,2,90 SQM,"Agami, Alexandria•"
"EGP 250,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 470,000Negotiable",4,2,300 SQM,"Nakheel, Alexandria•"
"EGP 250,000",2,1,55 SQM,"Mandara, Alexandria•"
"EGP 290,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 250,000Negotiable",2,1,80 SQM,"Nakheel, Alexandria•"
"EGP 5,400,000Negotiable",6,5,233 SQM,"Kafr Abdo, Alexandria•"
"EGP 280,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 570,000Negotiable",3,1,140 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 320,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 385,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 390,000Negotiable",4,2,200 SQM,"Nakheel, Alexandria•"
"EGP 265,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 320,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 445,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 1,100,000Negotiable",3,2,150 SQM,"Al Hadrah, Alexandria•"
"EGP 380,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 455,000Negotiable",2,1,280 SQM,"Nakheel, Alexandria•"
"EGP 15,000,000",2,2,160 SQM,"Raml Station, Alexandria•"
"EGP 320,000Negotiable",3,1,115 SQM,"Nakheel, Alexandria•"
"EGP 1,350,000Negotiable",3,1,155 SQM,"Victoria, Alexandria•"
"EGP 500,000",2,1,98 SQM,"Miami, Alexandria•"
"EGP 320,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 1,000,000",2,1,105 SQM,"Montazah, Alexandria•"
"EGP 4,750,000",3,3,440 SQM,"Laurent, Alexandria•"
"EGP 1,100,000Negotiable",3,2,127 SQM,"Sidi Beshr, Alexandria•"
"EGP 295,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 2,500,000Negotiable",3,2,170 SQM,"Kafr Abdo, Alexandria•"
"EGP 1,550,000",3,2,150 SQM,"Asafra, Alexandria•"
"EGP 345,000",4,2,200 SQM,"Agami, Alexandria•"
"EGP 135,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 1,500,000Negotiable",2,1,100 SQM,"Sporting, Alexandria•"
"EGP 2,100,000",3,2,130 SQM,"San Stefano, Alexandria•"
"EGP 1,450,000",3,1,125 SQM,"Sporting, Alexandria•"
"EGP 600,000Negotiable",2,1,85 SQM,"Fleming, Alexandria•"
"EGP 3,600,000",4,3,265 SQM,"Laurent, Alexandria•"
"EGP 2,000,000",3,1,155 SQM,"Saba Pasha, Alexandria•"
"EGP 480,000Negotiable",2,2,250 SQM,"Nakheel, Alexandria•"
"EGP 320,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 450,000Negotiable",2,2,260 SQM,"Nakheel, Alexandria•"
"EGP 390,000Negotiable",2,2,140 SQM,"Nakheel, Alexandria•"
"EGP 300,000Negotiable",3,2,160 SQM,"Nakheel, Alexandria•"
"EGP 200,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 220,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 1,750,000",3,2,150 SQM,"Laurent, Alexandria•"
"EGP 1,600,000",3,2,155 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 675,000Negotiable",3,1,135 SQM,"Miami, Alexandria•"
"EGP 1,200,000",1,1,60 SQM,"Roushdy, Alexandria•"
"EGP 550,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 230,000",2,1,90 SQM,"Agami, Alexandria•"
"EGP 1,250,000",3,1,150 SQM,"Mandara, Alexandria•"
"EGP 3,000,000Negotiable",4,2,160 SQM,"Saba Pasha, Alexandria•"
"EGP 1,900,000",3,1,125 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,900,000",3,2,195 SQM,"Miami, Alexandria•"
"EGP 2,300,000Negotiable",3,2,210 SQM,"Laurent, Alexandria•"
"EGP 390,000Negotiable",2,2,120 SQM,"Nakheel, Alexandria•"
"EGP 350,000",2,1,60 SQM,"Bolkly, Alexandria•"
"EGP 3,000,000",3,1,180 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 1,850,000",2,2,160 SQM,"Zezenia, Alexandria•"
"EGP 1,850,000Negotiable",2,2,135 SQM,"Glim, Alexandria•"
"EGP 1,800,000",2,2,138 SQM,"Smoha, Alexandria•"
"EGP 1,400,000",3,1,150 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,450,000",2,1,100 SQM,"Smoha, Alexandria•"
"EGP 3,000,000",4,3,210 SQM,"Gianaclis, Alexandria•"
"EGP 1,900,000",3,2,140 SQM,"Moharam Bik, Alexandria•"
"EGP 2,300,000",3,2,175 SQM,"Smoha, Alexandria•"
"EGP 3,400,000Negotiable",3,3,186 SQM,"Smoha, Alexandria•"
"EGP 310,000",2,1,140 SQM,"Nakheel, Alexandria•"
"EGP 1,850,000",5,2,145 SQM,"Laurent, Alexandria•"
"EGP 1,350,000",2,1,96 SQM,"Smoha, Alexandria•"
"EGP 385,000Negotiable",3,2,125 SQM,"Nakheel, Alexandria•"
"EGP 6,500,000",2,3,214 SQM,"San Stefano, Alexandria•"
"EGP 3,425,000",3,3,177 SQM,"Moharam Bik, Alexandria•"
"EGP 4,500,000",5,3,250 SQM,"Sporting, Alexandria•"
"EGP 1,350,000",2,1,120 SQM,"Gianaclis, Alexandria•"
"EGP 490,000Negotiable",2,1,115 SQM,"Agami, Alexandria•"
"EGP 4,427,660",3,3,177 SQM,"Moharam Bik, Alexandria•"
"EGP 325,000",2,1,90 SQM,"Agami, Alexandria•"
"EGP 500,000",2,1,90 SQM,"Cleopatra, Alexandria•"
"EGP 830,000",3,1,115 SQM,"Bolkly, Alexandria•"
"EGP 3,600,000Negotiable",3,3,260 SQM,"Raml Station, Alexandria•"
"EGP 4,150,000",3,2,200 SQM,"Azarita, Alexandria•"
"EGP 500,000",3,1,120 SQM,"Miami, Alexandria•"
"EGP 165,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 530,000Negotiable",3,2,130 SQM,"Dekheila, Alexandria•"
"EGP 2,483,000",3,2,150 SQM,"Smoha, Alexandria•"
"EGP 5,750,000",5,5,600 SQM,"Camp Caesar, Alexandria•"
"EGP 4,000,000",3,3,350 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 780,000Negotiable",4,2,210 SQM,"Abu Qir, Alexandria•"
"EGP 1,000,000Negotiable",3,1,130 SQM,"Victoria, Alexandria•"
"EGP 6,500,000",3,2,182 SQM,"Stanley, Alexandria•"
"EGP 1,550,000",2,1,140 SQM,"Roushdy, Alexandria•"
"EGP 1,900,000",3,2,130 SQM,"Smoha, Alexandria•"
"EGP 6,330,000",3,4,233 SQM,"Smoha, Alexandria•"
"EGP 850,000",3,1,120 SQM,"Asafra, Alexandria•"
"EGP 275,000Negotiable",2,1,75 SQM,"Seyouf, Alexandria•"
"EGP 4,400,000",4,4,280 SQM,"Laurent, Alexandria•"
"EGP 2,150,000",3,2,180 SQM,"Bolkly, Alexandria•"
"EGP 2,475,000",3,2,200 SQM,"Smoha, Alexandria•"
"EGP 3,100,000",2,2,139 SQM,"Moharam Bik, Alexandria•"
"EGP 2,200,000",3,2,200 SQM,"Smoha, Alexandria•"
"EGP 4,500,000",3,3,187 SQM,"Stanley, Alexandria•"
"EGP 460,000Negotiable",2,2,115 SQM,"Abu Qir, Alexandria•"
"EGP 1,500,000Negotiable",3,1,125 SQM,"Laurent, Alexandria•"
"EGP 3,400,000",3,2,142 SQM,"Smoha, Alexandria•"
"EGP 1,900,000Negotiable",3,2,130 SQM,"Camp Caesar, Alexandria•"
"EGP 360,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 1,400,000Negotiable",3,3,200 SQM,"Agami, Alexandria•"
"EGP 6,000,001",3,4,321 SQM,"Mandara, Alexandria•"
"EGP 1,750,000",2,2,115 SQM,"Smoha, Alexandria•"
"EGP 1,650,000",3,2,190 SQM,"Saba Pasha, Alexandria•"
"EGP 3,500,000",3,3,250 SQM,"Laurent, Alexandria•"
"EGP 1,450,000",3,3,175 SQM,"Gianaclis, Alexandria•"
"EGP 650,000Negotiable",3,2,99 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,500,000Negotiable",3,3,220 SQM,"Laurent, Alexandria•"
"EGP 1,900,000Negotiable",2,1,90 SQM,"Smoha, Alexandria•"
"EGP 1,350,000Negotiable",2,2,125 SQM,"Montazah, Alexandria•"
"EGP 1,450,000",3,3,160 SQM,"Miami, Alexandria•"
"EGP 820,000",2,1,110 SQM,"Sidi Beshr, Alexandria•"
"EGP 3,650,000",3,2,185 SQM,"Kafr Abdo, Alexandria•"
"EGP 2,300,000",3,2,175 SQM,"Smoha, Alexandria•"
"EGP 280,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 750,000Negotiable",4,2,300 SQM,"Nakheel, Alexandria•"
"EGP 1,750,000",2,1,125 SQM,"Sidi Beshr, Alexandria•"
"EGP 650,000Negotiable",2,1,80 SQM,"Sidi Beshr, Alexandria•"
"EGP 280,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 530,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 1,700,000Negotiable",4,2,320 SQM,"Miami, Alexandria•"
"EGP 360,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,200 SQM,"Nakheel, Alexandria•"
"EGP 1,350,000Negotiable",2,1,100 SQM,"Bolkly, Alexandria•"
"EGP 270,000Negotiable",3,1,115 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 4,000,000",4,3,290 SQM,"Smoha, Alexandria•"
"EGP 330,000Negotiable",3,2,190 SQM,"Nakheel, Alexandria•"
"EGP 345,000Negotiable",3,1,125 SQM,"Nakheel, Alexandria•"
"EGP 330,000Negotiable",2,1,190 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,2,90 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",3,1,125 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",3,1,100 SQM,"Nakheel, Alexandria•"
"EGP 460,000Negotiable",2,2,140 SQM,"Nakheel, Alexandria•"
"EGP 4,000,000Negotiable",3,2,235 SQM,"San Stefano, Alexandria•"
"EGP 360,000Negotiable",2,1,135 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 470,000Negotiable",2,1,140 SQM,"Nakheel, Alexandria•"
"EGP 2,400,000",2,2,215 SQM,"Maamoura, Alexandria•"
"EGP 250,000Negotiable",3,1,120 SQM,"Amreya, Alexandria•"
"EGP 355,000Negotiable",2,1,140 SQM,"Nakheel, Alexandria•"
"EGP 140,000Negotiable",1,1,65 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",3,1,140 SQM,"Nakheel, Alexandria•"
"EGP 345,000Negotiable",2,1,135 SQM,"Nakheel, Alexandria•"
"EGP 450,000Negotiable",3,2,135 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 480,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 340,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 1,950,000",3,1,155 SQM,"Maamoura, Alexandria•"
"EGP 480,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 1,900,000Negotiable",2,2,140 SQM,"Fleming, Alexandria•"
"EGP 1,150,000Negotiable",3,1,130 SQM,"Sidi Beshr, Alexandria•"
"EGP 920,000Negotiable",2,1,110 SQM,"Miami, Alexandria•"
"EGP 960,000Negotiable",3,2,130 SQM,"Mandara, Alexandria•"
"EGP 850,000Negotiable",3,1,130 SQM,"Miami, Alexandria•"
"EGP 5,180,750",3,3,195.5 SQM,"Smoha, Alexandria•"
"EGP 4,495,000",3,3,158 SQM,"Smoha, Alexandria•"
"EGP 1,250,000",5,2,180 SQM,"Sidi Beshr, Alexandria•"
"EGP 265,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 1,450,000Negotiable",3,3,190 SQM,"Smoha, Alexandria•"
"EGP 280,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 3,100,000Negotiable",3,3,205 SQM,"Azarita, Alexandria•"
"EGP 6,036,763",3,3,212 SQM,"San Stefano, Alexandria•"
"EGP 460,000",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 435,000",2,1,58 SQM,"Asafra, Alexandria•"
"EGP 130,000",2,1,60 SQM,"Agami, Alexandria•"
"EGP 700,000",2,1,80 SQM,"Glim, Alexandria•"
"EGP 440,000Negotiable",2,1,87 SQM,"Abu Qir, Alexandria•"
"EGP 500,000Negotiable",2,1,90 SQM,"Abu Talat, Alexandria•"
"EGP 3,500,000Negotiable",3,2,130 SQM,"Cleopatra, Alexandria•"
"EGP 1,300,000",2,1,107 SQM,"Moharam Bik, Alexandria•"
"EGP 680,000Negotiable",3,2,160 SQM,"Nakheel, Alexandria•"
"EGP 800,000Negotiable",3,2,145 SQM,"Agami, Alexandria•"
"EGP 130,000",3,1,75 SQM,"Agami, Alexandria•"
"EGP 900,000Negotiable",3,1,135 SQM,"Sidi Beshr, Alexandria•"
"EGP 450,000Negotiable",3,1,110 SQM,"Agami, Alexandria•"
"EGP 350,000Negotiable",3,1,100 SQM,"Agami, Alexandria•"
"EGP 320,000Negotiable",2,2,100 SQM,"Nakheel, Alexandria•"
"EGP 775,000Negotiable",3,2,150 SQM,"Agami, Alexandria•"
"EGP 280,000",2,1,90 SQM,"Agami, Alexandria•"
"EGP 2,250,000Negotiable",3,1,125 SQM,"Sidi Gaber, Alexandria•"
"EGP 240,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 2,100,000",4,1,120 SQM,"Glim, Alexandria•"
"EGP 700,000Negotiable",3,1,102 SQM,"Agami, Alexandria•"
"EGP 210,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 770,000Negotiable",4,2,160 SQM,"Agami, Alexandria•"
